,City,Year
3143,Los Angeles,1984.0
3144,Los Angeles,1984.0
3145,Los Angeles,1984.0
3146,Los Angeles,1984.0
3147,Los Angeles,1984.0
3148,Los Angeles,1984.0
3149,Los Angeles,1984.0
3150,Los Angeles,1984.0
3151,Los Angeles,1984.0
3152,Los Angeles,1984.0
3153,Los Angeles,1984.0
3154,Los Angeles,1984.0
3155,Los Angeles,1984.0
3156,Los Angeles,1984.0
3157,Los Angeles,1984.0
3158,Los Angeles,1984.0
3159,Los Angeles,1984.0
3160,Los Angeles,1984.0
3161,Los Angeles,1984.0
3162,Los Angeles,1984.0
3163,Los Angeles,1984.0
3164,Los Angeles,1984.0
3165,Los Angeles,1984.0
3166,Los Angeles,1984.0
3167,Los Angeles,1984.0
3168,Los Angeles,1984.0
3169,Los Angeles,1984.0
3170,Los Angeles,1984.0
3171,Los Angeles,1984.0
3172,Los Angeles,1984.0
3173,Los Angeles,1984.0
3174,Los Angeles,1984.0
3175,Los Angeles,1984.0
3176,Los Angeles,1984.0
3177,Los Angeles,1984.0
3178,Los Angeles,1984.0
3179,Los Angeles,1984.0
3180,Los Angeles,1984.0
3181,Los Angeles,1984.0
3182,Los Angeles,1984.0
3183,Los Angeles,1984.0
3184,Los Angeles,1984.0
3185,Los Angeles,1984.0
3186,Los Angeles,1984.0
3187,Los Angeles,1984.0
3188,Los Angeles,1984.0
3189,Los Angeles,1984.0
3190,Los Angeles,1984.0
3191,Los Angeles,1984.0
3192,Los Angeles,1984.0
3193,Los Angeles,1984.0
3194,Los Angeles,1984.0
3195,Los Angeles,1984.0
3196,Los Angeles,1984.0
3197,Los Angeles,1984.0
3198,Los Angeles,1984.0
3199,Los Angeles,1984.0
3200,Los Angeles,1984.0
3201,Los Angeles,1984.0
3202,Los Angeles,1984.0
3203,Los Angeles,1984.0
3204,Los Angeles,1984.0
3205,Los Angeles,1984.0
3206,Los Angeles,1984.0
3207,Los Angeles,1984.0
3208,Los Angeles,1984.0
3209,Los Angeles,1984.0
3210,Los Angeles,1984.0
3211,Los Angeles,1984.0
3212,Los Angeles,1984.0
3213,Los Angeles,1984.0
3214,Los Angeles,1984.0
3215,Los Angeles,1984.0
3216,Los Angeles,1984.0
3217,Los Angeles,1984.0
3218,Los Angeles,1984.0
3219,Los Angeles,1984.0
3220,Los Angeles,1984.0
3221,Los Angeles,1984.0
3222,Los Angeles,1984.0
3223,Los Angeles,1984.0
3224,Los Angeles,1984.0
3225,Los Angeles,1984.0
3226,Los Angeles,1984.0
3227,Los Angeles,1984.0
3228,Los Angeles,1984.0
3229,Los Angeles,1984.0
3230,Los Angeles,1984.0
3231,Los Angeles,1984.0
3232,Los Angeles,1984.0
3233,Los Angeles,1984.0
3234,Los Angeles,1984.0
3235,Los Angeles,1984.0
3236,Los Angeles,1984.0
3237,Los Angeles,1984.0
3238,Los Angeles,1984.0
3239,Los Angeles,1984.0
3240,Los Angeles,1984.0
3241,Los Angeles,1984.0
3242,Los Angeles,1984.0
3243,Los Angeles,1984.0
3244,Los Angeles,1984.0
3245,Los Angeles,1984.0
3246,Los Angeles,1984.0
3247,Los Angeles,1984.0
3248,Los Angeles,1984.0
3249,Los Angeles,1984.0
3250,Los Angeles,1984.0
3251,Los Angeles,1984.0
3252,Los Angeles,1984.0
3253,Los Angeles,1984.0
3254,Los Angeles,1984.0
3255,Los Angeles,1984.0
3256,Los Angeles,1984.0
3257,Los Angeles,1984.0
3258,Los Angeles,1984.0
3259,Los Angeles,1984.0
3260,Los Angeles,1984.0
3261,Los Angeles,1984.0
3262,Los Angeles,1984.0
3263,Los Angeles,1984.0
3264,Los Angeles,1984.0
3265,Los Angeles,1984.0
3266,Los Angeles,1984.0
3267,Los Angeles,1984.0
3268,Los Angeles,1984.0
3269,Los Angeles,1984.0
3270,Los Angeles,1984.0
3271,Los Angeles,1984.0
3272,Los Angeles,1984.0
3273,Los Angeles,1984.0
3274,Los Angeles,1984.0
3275,Los Angeles,1984.0
3276,Los Angeles,1984.0
3277,Los Angeles,1984.0
3278,Los Angeles,1984.0
3279,Los Angeles,1984.0
3280,Los Angeles,1984.0
3281,Los Angeles,1984.0
3282,Los Angeles,1984.0
3283,Los Angeles,1984.0
3284,Los Angeles,1984.0
3285,Los Angeles,1984.0
3286,Los Angeles,1984.0
3287,Los Angeles,1984.0
3288,Los Angeles,1984.0
3289,Los Angeles,1984.0
3290,Los Angeles,1984.0
3291,Los Angeles,1984.0
3292,Los Angeles,1984.0
3293,Los Angeles,1984.0
3294,Los Angeles,1984.0
3295,Los Angeles,1984.0
3296,Los Angeles,1984.0
3297,Los Angeles,1984.0
3298,Los Angeles,1984.0
3299,Los Angeles,1984.0
3300,Los Angeles,1984.0
3301,Los Angeles,1984.0
3302,Los Angeles,1984.0
3303,Los Angeles,1984.0
3304,Los Angeles,1984.0
3305,Los Angeles,1984.0
3306,Los Angeles,1984.0
3307,Los Angeles,1984.0
3308,Los Angeles,1984.0
3309,Los Angeles,1984.0
3310,Los Angeles,1984.0
3311,Los Angeles,1984.0
3312,Los Angeles,1984.0
3313,Los Angeles,1984.0
3314,Los Angeles,1984.0
3315,Los Angeles,1984.0
3316,Los Angeles,1984.0
3317,Los Angeles,1984.0
3318,Los Angeles,1984.0
3319,Los Angeles,1984.0
3320,Los Angeles,1984.0
3321,Los Angeles,1984.0
3322,Los Angeles,1984.0
3323,Los Angeles,1984.0
3324,Los Angeles,1984.0
3325,Los Angeles,1984.0
3326,Los Angeles,1984.0
3327,Los Angeles,1984.0
3328,Los Angeles,1984.0
3329,Los Angeles,1984.0
3330,Los Angeles,1984.0
3331,Los Angeles,1984.0
3332,Los Angeles,1984.0
3333,Los Angeles,1984.0
3334,Los Angeles,1984.0
3335,Los Angeles,1984.0
3336,Los Angeles,1984.0
3337,Los Angeles,1984.0
3338,Los Angeles,1984.0
3339,Los Angeles,1984.0
3340,Los Angeles,1984.0
3341,Los Angeles,1984.0
3342,Los Angeles,1984.0
3343,Los Angeles,1984.0
3344,Los Angeles,1984.0
3345,Los Angeles,1984.0
3346,Los Angeles,1984.0
3347,Los Angeles,1984.0
3348,Los Angeles,1984.0
3349,Los Angeles,1984.0
3350,Los Angeles,1984.0
3351,Los Angeles,1984.0
3352,Los Angeles,1984.0
3353,Los Angeles,1984.0
3354,Los Angeles,1984.0
3355,Los Angeles,1984.0
3356,Los Angeles,1984.0
3357,Los Angeles,1984.0
3358,Los Angeles,1984.0
3359,Los Angeles,1984.0
3360,Los Angeles,1984.0
3361,Los Angeles,1984.0
3362,Los Angeles,1984.0
3363,Los Angeles,1984.0
3364,Los Angeles,1984.0
3365,Los Angeles,1984.0
3366,Los Angeles,1984.0
3367,Los Angeles,1984.0
3368,Los Angeles,1984.0
3369,Los Angeles,1984.0
3370,Los Angeles,1984.0
3371,Los Angeles,1984.0
3372,Los Angeles,1984.0
3373,Los Angeles,1984.0
3374,Los Angeles,1984.0
3375,Los Angeles,1984.0
3376,Los Angeles,1984.0
3377,Los Angeles,1984.0
3378,Los Angeles,1984.0
3379,Los Angeles,1984.0
3380,Los Angeles,1984.0
3381,Los Angeles,1984.0
3382,Los Angeles,1984.0
3383,Los Angeles,1984.0
3384,Los Angeles,1984.0
3385,Los Angeles,1984.0
3386,Los Angeles,1984.0
3387,Los Angeles,1984.0
3388,Los Angeles,1984.0
3389,Los Angeles,1984.0
3390,Los Angeles,1984.0
3391,Los Angeles,1984.0
3392,Los Angeles,1984.0
3393,Los Angeles,1984.0
3394,Los Angeles,1984.0
3395,Los Angeles,1984.0
3396,Los Angeles,1984.0
3397,Los Angeles,1984.0
3398,Los Angeles,1984.0
3399,Los Angeles,1984.0
3400,Los Angeles,1984.0
3401,Los Angeles,1984.0
3402,Los Angeles,1984.0
3403,Los Angeles,1984.0
3404,Los Angeles,1984.0
3405,Los Angeles,1984.0
3406,Los Angeles,1984.0
3407,Los Angeles,1984.0
3408,Los Angeles,1984.0
3409,Los Angeles,1984.0
3410,Los Angeles,1984.0
3411,Los Angeles,1984.0
3412,Los Angeles,1984.0
3413,Los Angeles,1984.0
3414,Los Angeles,1984.0
3415,Los Angeles,1984.0
3416,Los Angeles,1984.0
3417,Los Angeles,1984.0
3418,Los Angeles,1984.0
3419,Los Angeles,1984.0
3420,Los Angeles,1984.0
3421,Los Angeles,1984.0
3422,Los Angeles,1984.0
3423,Los Angeles,1984.0
3424,Los Angeles,1984.0
3425,Los Angeles,1984.0
3426,Los Angeles,1984.0
3427,Los Angeles,1984.0
3428,Los Angeles,1984.0
3429,Los Angeles,1984.0
3430,Los Angeles,1984.0
3431,Los Angeles,1984.0
3432,Los Angeles,1984.0
3433,Los Angeles,1984.0
3434,Los Angeles,1984.0
3435,Los Angeles,1984.0
3436,Los Angeles,1984.0
3437,Los Angeles,1984.0
3438,Los Angeles,1984.0
3439,Los Angeles,1984.0
3440,Los Angeles,1984.0
3441,Los Angeles,1984.0
3442,Los Angeles,1984.0
3443,Los Angeles,1984.0
3444,Los Angeles,1984.0
3445,Los Angeles,1984.0
3446,Los Angeles,1984.0
3447,Los Angeles,1984.0
3448,Los Angeles,1984.0
3449,Los Angeles,1984.0
3450,Los Angeles,1984.0
3451,Los Angeles,1984.0
3452,Los Angeles,1984.0
3453,Los Angeles,1984.0
3454,Los Angeles,1984.0
3455,Los Angeles,1984.0
3456,Los Angeles,1984.0
3457,Los Angeles,1984.0
3458,Los Angeles,1984.0
3459,Los Angeles,1984.0
3460,Los Angeles,1984.0
3461,Los Angeles,1984.0
3462,Los Angeles,1984.0
3463,Los Angeles,1984.0
3464,Los Angeles,1984.0
3465,Los Angeles,1984.0
3466,Los Angeles,1984.0
3467,Los Angeles,1984.0
3468,Los Angeles,1984.0
3469,Los Angeles,1984.0
3470,Los Angeles,1984.0
3471,Los Angeles,1984.0
3472,Los Angeles,1984.0
3473,Los Angeles,1984.0
3474,Los Angeles,1984.0
3475,Los Angeles,1984.0
3476,Los Angeles,1984.0
3477,Los Angeles,1984.0
3478,Los Angeles,1984.0
3479,Los Angeles,1984.0
3480,Los Angeles,1984.0
3481,Los Angeles,1984.0
3482,Los Angeles,1984.0
3483,Los Angeles,1984.0
3484,Los Angeles,1984.0
3485,Los Angeles,1984.0
3486,Los Angeles,1984.0
3487,Los Angeles,1984.0
3488,Los Angeles,1984.0
3489,Los Angeles,1984.0
3490,Los Angeles,1984.0
3491,Los Angeles,1984.0
3492,Los Angeles,1984.0
3493,Los Angeles,1984.0
3494,Los Angeles,1984.0
3495,Los Angeles,1984.0
3496,Los Angeles,1984.0
3497,Los Angeles,1984.0
3498,Los Angeles,1984.0
3499,Los Angeles,1984.0
3500,Los Angeles,1984.0
3501,Los Angeles,1984.0
3502,Los Angeles,1984.0
3503,Los Angeles,1984.0
3504,Los Angeles,1984.0
3505,Los Angeles,1984.0
3506,Los Angeles,1984.0
3507,Los Angeles,1984.0
3508,Los Angeles,1984.0
3509,Los Angeles,1984.0
3510,Los Angeles,1984.0
3511,Los Angeles,1984.0
3512,Los Angeles,1984.0
3513,Los Angeles,1984.0
3514,Los Angeles,1984.0
3515,Los Angeles,1984.0
3516,Los Angeles,1984.0
3517,Los Angeles,1984.0
3518,Los Angeles,1984.0
3519,Los Angeles,1984.0
3520,Los Angeles,1984.0
3521,Los Angeles,1984.0
3522,Los Angeles,1984.0
3523,Los Angeles,1984.0
3524,Los Angeles,1984.0
3525,Los Angeles,1984.0
3526,Los Angeles,1984.0
3527,Los Angeles,1984.0
3528,Los Angeles,1984.0
3529,Los Angeles,1984.0
3530,Los Angeles,1984.0
3531,Los Angeles,1984.0
3532,Los Angeles,1984.0
3533,Los Angeles,1984.0
3534,Los Angeles,1984.0
3535,Los Angeles,1984.0
3536,Los Angeles,1984.0
3537,Los Angeles,1984.0
3538,Los Angeles,1984.0
3539,Los Angeles,1984.0
3540,Los Angeles,1984.0
3541,Los Angeles,1984.0
3542,Los Angeles,1984.0
3543,Los Angeles,1984.0
3544,Los Angeles,1984.0
3545,Los Angeles,1984.0
3546,Los Angeles,1984.0
3547,Los Angeles,1984.0
3548,Los Angeles,1984.0
3549,Los Angeles,1984.0
3550,Los Angeles,1984.0
3551,Los Angeles,1984.0
3552,Los Angeles,1984.0
3553,Los Angeles,1984.0
3554,Los Angeles,1984.0
3555,Los Angeles,1984.0
3556,Los Angeles,1984.0
3557,Los Angeles,1984.0
3558,Los Angeles,1984.0
3559,Los Angeles,1984.0
3560,Los Angeles,1984.0
3561,Los Angeles,1984.0
3562,Los Angeles,1984.0
3563,Los Angeles,1984.0
3564,Los Angeles,1984.0
3565,Los Angeles,1984.0
3566,Los Angeles,1984.0
3567,Los Angeles,1984.0
3568,Los Angeles,1984.0
3569,Los Angeles,1984.0
3570,Los Angeles,1984.0
3571,Los Angeles,1984.0
3572,Los Angeles,1984.0
3573,Los Angeles,1984.0
3574,Los Angeles,1984.0
3575,Los Angeles,1984.0
3576,Los Angeles,1984.0
3577,Los Angeles,1984.0
3578,Los Angeles,1984.0
3579,Los Angeles,1984.0
3580,Los Angeles,1984.0
3581,Los Angeles,1984.0
3582,Los Angeles,1984.0
3583,Los Angeles,1984.0
3584,Los Angeles,1984.0
3585,Los Angeles,1984.0
3586,Los Angeles,1984.0
3587,Los Angeles,1984.0
3588,Los Angeles,1984.0
3589,Los Angeles,1984.0
3590,Los Angeles,1984.0
3591,Los Angeles,1984.0
3592,Los Angeles,1984.0
3593,Los Angeles,1984.0
3594,Los Angeles,1984.0
3595,Los Angeles,1984.0
3596,Los Angeles,1984.0
3597,Los Angeles,1984.0
3598,Los Angeles,1984.0
3599,Los Angeles,1984.0
3600,Los Angeles,1984.0
3601,Los Angeles,1984.0
3602,Los Angeles,1984.0
3603,Los Angeles,1984.0
3604,Los Angeles,1984.0
3605,Los Angeles,1984.0
3606,Los Angeles,1984.0
3607,Los Angeles,1984.0
3608,Los Angeles,1984.0
3609,Los Angeles,1984.0
3610,Los Angeles,1984.0
3611,Los Angeles,1984.0
3612,Los Angeles,1984.0
3613,Los Angeles,1984.0
3614,Los Angeles,1984.0
3615,Los Angeles,1984.0
3616,Los Angeles,1984.0
3617,Los Angeles,1984.0
3618,Los Angeles,1984.0
3619,Los Angeles,1984.0
3620,Los Angeles,1984.0
3621,Los Angeles,1984.0
3622,Los Angeles,1984.0
3623,Los Angeles,1984.0
3624,Los Angeles,1984.0
3625,Los Angeles,1984.0
3626,Los Angeles,1984.0
3627,Los Angeles,1984.0
3628,Los Angeles,1984.0
3629,Los Angeles,1984.0
3630,Los Angeles,1984.0
3631,Los Angeles,1984.0
3632,Los Angeles,1984.0
3633,Los Angeles,1984.0
3634,Los Angeles,1984.0
3635,Los Angeles,1984.0
3636,Los Angeles,1984.0
3637,Los Angeles,1984.0
3638,Los Angeles,1984.0
3639,Los Angeles,1984.0
3640,Los Angeles,1984.0
3641,Los Angeles,1984.0
3642,Los Angeles,1984.0
3643,Los Angeles,1984.0
3644,Los Angeles,1984.0
3645,Los Angeles,1984.0
3646,Los Angeles,1984.0
3647,Los Angeles,1984.0
3648,Los Angeles,1984.0
3649,Los Angeles,1984.0
3650,Los Angeles,1984.0
3651,Los Angeles,1984.0
3652,Los Angeles,1984.0
3653,Los Angeles,1984.0
3654,Los Angeles,1984.0
3655,Los Angeles,1984.0
3656,Los Angeles,1984.0
3657,Los Angeles,1984.0
3658,Los Angeles,1984.0
3659,Los Angeles,1984.0
3660,Los Angeles,1984.0
3661,Los Angeles,1984.0
3662,Los Angeles,1984.0
3663,Los Angeles,1984.0
3664,Los Angeles,1984.0
3665,Los Angeles,1984.0
3666,Los Angeles,1984.0
3667,Los Angeles,1984.0
3668,Los Angeles,1984.0
3669,Los Angeles,1984.0
3670,Los Angeles,1984.0
3671,Los Angeles,1984.0
3672,Los Angeles,1984.0
3673,Los Angeles,1984.0
3674,Los Angeles,1984.0
3675,Los Angeles,1984.0
3676,Los Angeles,1984.0
3677,Los Angeles,1984.0
3678,Los Angeles,1984.0
3679,Los Angeles,1984.0
3680,Los Angeles,1984.0
3681,Los Angeles,1984.0
3682,Los Angeles,1984.0
3683,Los Angeles,1984.0
3684,Los Angeles,1984.0
3685,Los Angeles,1984.0
3686,Los Angeles,1984.0
3687,Los Angeles,1984.0
3688,Los Angeles,1984.0
3689,Los Angeles,1984.0
3690,Los Angeles,1984.0
3691,Los Angeles,1984.0
3692,Los Angeles,1984.0
3693,Los Angeles,1984.0
3694,Los Angeles,1984.0
3695,Los Angeles,1984.0
3696,Los Angeles,1984.0
3697,Los Angeles,1984.0
3698,Los Angeles,1984.0
3699,Los Angeles,1984.0
3700,Los Angeles,1984.0
3701,Los Angeles,1984.0
3702,Los Angeles,1984.0
3703,Los Angeles,1984.0
3704,Los Angeles,1984.0
3705,Los Angeles,1984.0
3706,Los Angeles,1984.0
3707,Los Angeles,1984.0
3708,Los Angeles,1984.0
3709,Los Angeles,1984.0
3710,Los Angeles,1984.0
3711,Los Angeles,1984.0
3712,Los Angeles,1984.0
3713,Los Angeles,1984.0
3714,Los Angeles,1984.0
3715,Los Angeles,1984.0
3716,Los Angeles,1984.0
3717,Los Angeles,1984.0
3718,Los Angeles,1984.0
3719,Los Angeles,1984.0
3720,Los Angeles,1984.0
3721,Los Angeles,1984.0
3722,Los Angeles,1984.0
3723,Los Angeles,1984.0
3724,Los Angeles,1984.0
3725,Los Angeles,1984.0
3726,Los Angeles,1984.0
3727,Los Angeles,1984.0
3728,Los Angeles,1984.0
3729,Los Angeles,1984.0
3730,Los Angeles,1984.0
3731,Los Angeles,1984.0
3732,Los Angeles,1984.0
3733,Los Angeles,1984.0
3734,Los Angeles,1984.0
3735,Los Angeles,1984.0
3736,Los Angeles,1984.0
3737,Los Angeles,1984.0
3738,Los Angeles,1984.0
3739,Los Angeles,1984.0
3740,Los Angeles,1984.0
3741,Los Angeles,1984.0
3742,Los Angeles,1984.0
3743,Los Angeles,1984.0
3744,Los Angeles,1984.0
3745,Los Angeles,1984.0
3746,Los Angeles,1984.0
3747,Los Angeles,1984.0
3748,Los Angeles,1984.0
3749,Los Angeles,1984.0
3750,Los Angeles,1984.0
3751,Los Angeles,1984.0
3752,Los Angeles,1984.0
3753,Los Angeles,1984.0
3754,Los Angeles,1984.0
3755,Los Angeles,1984.0
3756,Los Angeles,1984.0
3757,Los Angeles,1984.0
3758,Los Angeles,1984.0
3759,Los Angeles,1984.0
3760,Los Angeles,1984.0
3761,Los Angeles,1984.0
3762,Los Angeles,1984.0
3763,Los Angeles,1984.0
3764,Los Angeles,1984.0
3765,Los Angeles,1984.0
3766,Los Angeles,1984.0
3767,Los Angeles,1984.0
3768,Los Angeles,1984.0
3769,Los Angeles,1984.0
3770,Los Angeles,1984.0
3771,Los Angeles,1984.0
3772,Los Angeles,1984.0
3773,Los Angeles,1984.0
3774,Los Angeles,1984.0
3775,Los Angeles,1984.0
3776,Los Angeles,1984.0
3777,Los Angeles,1984.0
3778,Los Angeles,1984.0
3779,Los Angeles,1984.0
3780,Los Angeles,1984.0
3781,Los Angeles,1984.0
3782,Los Angeles,1984.0
3783,Los Angeles,1984.0
3784,Los Angeles,1984.0
3785,Los Angeles,1984.0
3786,Los Angeles,1984.0
3787,Los Angeles,1984.0
3788,Los Angeles,1984.0
3789,Los Angeles,1984.0
3790,Los Angeles,1984.0
3791,Los Angeles,1984.0
3792,Los Angeles,1984.0
3793,Los Angeles,1984.0
3794,Los Angeles,1984.0
3795,Los Angeles,1984.0
3796,Los Angeles,1984.0
3797,Los Angeles,1984.0
3798,Los Angeles,1984.0
3799,Los Angeles,1984.0
3800,Los Angeles,1984.0
3801,Los Angeles,1984.0
3802,Los Angeles,1984.0
3803,Los Angeles,1984.0
3804,Los Angeles,1984.0
3805,Los Angeles,1984.0
3806,Los Angeles,1984.0
3807,Los Angeles,1984.0
3808,Los Angeles,1984.0
3809,Los Angeles,1984.0
3810,Los Angeles,1984.0
3811,Los Angeles,1984.0
3812,Los Angeles,1984.0
3813,Los Angeles,1984.0
3814,Los Angeles,1984.0
3815,Los Angeles,1984.0
3816,Los Angeles,1984.0
3817,Los Angeles,1984.0
3818,Los Angeles,1984.0
3819,Los Angeles,1984.0
3820,Los Angeles,1984.0
3821,Los Angeles,1984.0
3822,Los Angeles,1984.0
3823,Los Angeles,1984.0
3824,Los Angeles,1984.0
3825,Los Angeles,1984.0
3826,Los Angeles,1984.0
3827,Los Angeles,1984.0
3828,Los Angeles,1984.0
3829,Los Angeles,1984.0
3830,Los Angeles,1984.0
3831,Los Angeles,1984.0
3832,Los Angeles,1984.0
3833,Los Angeles,1984.0
3834,Los Angeles,1984.0
3835,Los Angeles,1984.0
3836,Los Angeles,1984.0
3837,Los Angeles,1984.0
3838,Los Angeles,1984.0
3839,Los Angeles,1984.0
3840,Los Angeles,1984.0
3841,Los Angeles,1984.0
3842,Los Angeles,1984.0
3843,Los Angeles,1984.0
3844,Los Angeles,1984.0
3845,Los Angeles,1984.0
3846,Los Angeles,1984.0
3847,Los Angeles,1984.0
3848,Los Angeles,1984.0
3849,Los Angeles,1984.0
3850,Los Angeles,1984.0
3851,Los Angeles,1984.0
3852,Los Angeles,1984.0
3853,Los Angeles,1984.0
3854,Los Angeles,1984.0
3855,Los Angeles,1984.0
3856,Los Angeles,1984.0
3857,Los Angeles,1984.0
3858,Los Angeles,1984.0
3859,Los Angeles,1984.0
3860,Los Angeles,1984.0
3861,Los Angeles,1984.0
3862,Los Angeles,1984.0
3863,Los Angeles,1984.0
3864,Los Angeles,1984.0
3865,Los Angeles,1984.0
3866,Los Angeles,1984.0
3867,Los Angeles,1984.0
3868,Los Angeles,1984.0
3869,Los Angeles,1984.0
3870,Los Angeles,1984.0
3871,Los Angeles,1984.0
3872,Los Angeles,1984.0
3873,Los Angeles,1984.0
3874,Los Angeles,1984.0
3875,Los Angeles,1984.0
3876,Los Angeles,1984.0
3877,Los Angeles,1984.0
3878,Los Angeles,1984.0
3879,Los Angeles,1984.0
3880,Los Angeles,1984.0
3881,Los Angeles,1984.0
3882,Los Angeles,1984.0
3883,Los Angeles,1984.0
3884,Los Angeles,1984.0
3885,Los Angeles,1984.0
3886,Los Angeles,1984.0
3887,Los Angeles,1984.0
3888,Los Angeles,1984.0
3889,Los Angeles,1984.0
3890,Los Angeles,1984.0
3891,Los Angeles,1984.0
3892,Los Angeles,1984.0
3893,Los Angeles,1984.0
3894,Los Angeles,1984.0
3895,Los Angeles,1984.0
3896,Los Angeles,1984.0
3897,Los Angeles,1984.0
3898,Los Angeles,1984.0
3899,Los Angeles,1984.0
3900,Los Angeles,1984.0
3901,Los Angeles,1984.0
3902,Los Angeles,1984.0
3903,Los Angeles,1984.0
3904,Los Angeles,1984.0
3905,Los Angeles,1984.0
3906,Los Angeles,1984.0
3907,Los Angeles,1984.0
3908,Los Angeles,1984.0
3909,Los Angeles,1984.0
3910,Los Angeles,1984.0
3911,Los Angeles,1984.0
3912,Los Angeles,1984.0
3913,Los Angeles,1984.0
3914,Los Angeles,1984.0
3915,Los Angeles,1984.0
3916,Los Angeles,1984.0
3917,Los Angeles,1984.0
3918,Los Angeles,1984.0
3919,Los Angeles,1984.0
3920,Los Angeles,1984.0
3921,Los Angeles,1984.0
3922,Los Angeles,1984.0
3923,Los Angeles,1984.0
3924,Los Angeles,1984.0
3925,Los Angeles,1984.0
3926,Los Angeles,1984.0
3927,Los Angeles,1984.0
3928,Los Angeles,1984.0
3929,Los Angeles,1984.0
3930,Los Angeles,1984.0
3931,Los Angeles,1984.0
3932,Los Angeles,1984.0
3933,Los Angeles,1984.0
3934,Los Angeles,1984.0
3935,Los Angeles,1984.0
3936,Los Angeles,1984.0
3937,Los Angeles,1984.0
3938,Los Angeles,1984.0
3939,Los Angeles,1984.0
3940,Los Angeles,1984.0
3941,Los Angeles,1984.0
3942,Los Angeles,1984.0
3943,Los Angeles,1984.0
3944,Los Angeles,1984.0
3945,Los Angeles,1984.0
3946,Los Angeles,1984.0
3947,Los Angeles,1984.0
3948,Los Angeles,1984.0
3949,Los Angeles,1984.0
3950,Los Angeles,1984.0
3951,Los Angeles,1984.0
3952,Los Angeles,1984.0
3953,Los Angeles,1984.0
3954,Los Angeles,1984.0
3955,Los Angeles,1984.0
3956,Los Angeles,1984.0
3957,Los Angeles,1984.0
3958,Los Angeles,1984.0
3959,Los Angeles,1984.0
3960,Los Angeles,1984.0
3961,Los Angeles,1984.0
3962,Los Angeles,1984.0
3963,Los Angeles,1984.0
3964,Los Angeles,1984.0
3965,Los Angeles,1984.0
3966,Los Angeles,1984.0
3967,Los Angeles,1984.0
3968,Los Angeles,1984.0
3969,Los Angeles,1984.0
3970,Los Angeles,1984.0
3971,Los Angeles,1984.0
3972,Los Angeles,1984.0
3973,Los Angeles,1984.0
3974,Los Angeles,1984.0
3975,Los Angeles,1984.0
3976,Los Angeles,1984.0
3977,Los Angeles,1984.0
3978,Los Angeles,1984.0
3979,Los Angeles,1984.0
3980,Los Angeles,1984.0
3981,Los Angeles,1984.0
3982,Los Angeles,1984.0
3983,Los Angeles,1984.0
3984,Los Angeles,1984.0
3985,Los Angeles,1984.0
3986,Los Angeles,1984.0
3987,Los Angeles,1984.0
3988,Los Angeles,1984.0
3989,Los Angeles,1984.0
3990,Los Angeles,1984.0
3991,Los Angeles,1984.0
3992,Los Angeles,1984.0
3993,Los Angeles,1984.0
3994,Los Angeles,1984.0
3995,Los Angeles,1984.0
3996,Los Angeles,1984.0
3997,Los Angeles,1984.0
3998,Los Angeles,1984.0
3999,Los Angeles,1984.0
4000,Los Angeles,1984.0
4001,Los Angeles,1984.0
4002,Los Angeles,1984.0
4003,Los Angeles,1984.0
4004,Los Angeles,1984.0
4005,Los Angeles,1984.0
4006,Los Angeles,1984.0
4007,Los Angeles,1984.0
4008,Los Angeles,1984.0
4009,Los Angeles,1984.0
4010,Los Angeles,1984.0
4011,Los Angeles,1984.0
4012,Los Angeles,1984.0
4013,Los Angeles,1984.0
4014,Los Angeles,1984.0
4015,Los Angeles,1984.0
4016,Los Angeles,1984.0
4017,Los Angeles,1984.0
4018,Los Angeles,1984.0
4019,Los Angeles,1984.0
4020,Los Angeles,1984.0
4021,Los Angeles,1984.0
4022,Los Angeles,1984.0
4023,Los Angeles,1984.0
4024,Los Angeles,1984.0
4025,Los Angeles,1984.0
4026,Los Angeles,1984.0
4027,Los Angeles,1984.0
4028,Los Angeles,1984.0
4029,Los Angeles,1984.0
4030,Los Angeles,1984.0
4031,Los Angeles,1984.0
4032,Los Angeles,1984.0
4033,Los Angeles,1984.0
4034,Los Angeles,1984.0
4035,Los Angeles,1984.0
4036,Los Angeles,1984.0
4037,Los Angeles,1984.0
4038,Los Angeles,1984.0
4039,Los Angeles,1984.0
4040,Los Angeles,1984.0
4041,Los Angeles,1984.0
4042,Los Angeles,1984.0
4043,Los Angeles,1984.0
4044,Los Angeles,1984.0
4045,Los Angeles,1984.0
4046,Los Angeles,1984.0
4047,Los Angeles,1984.0
4048,Los Angeles,1984.0
4049,Los Angeles,1984.0
4050,Los Angeles,1984.0
4051,Los Angeles,1984.0
4052,Los Angeles,1984.0
4053,Los Angeles,1984.0
4054,Los Angeles,1984.0
4055,Los Angeles,1984.0
4056,Los Angeles,1984.0
4057,Los Angeles,1984.0
4058,Los Angeles,1984.0
4059,Los Angeles,1984.0
4060,Los Angeles,1984.0
4061,Los Angeles,1984.0
4062,Los Angeles,1984.0
4063,Los Angeles,1984.0
4064,Los Angeles,1984.0
4065,Los Angeles,1984.0
4066,Los Angeles,1984.0
4067,Los Angeles,1984.0
4068,Los Angeles,1984.0
4069,Los Angeles,1984.0
4070,Los Angeles,1984.0
4071,Los Angeles,1984.0
4072,Los Angeles,1984.0
4073,Los Angeles,1984.0
4074,Los Angeles,1984.0
